Población,150,Elementos,60,P.Mutación,0.0213,P.Cruzamiento,0.59,Iteraciones,5,Semilla,1
Generación,Tubo,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,large,fit
2,DlfRyNaNaB,0.0608977,0.10433,0.0750893,0.0933904,0.133393,0.149388,0.178894,0.20985,0.213871,0.0589464,0.213161,0.220907,0.119113,0.114707,0.116274,0.06959,0.163313,0.0183527,0.0331947,0.0310068,0.0128239,0.113229,0.197669,0.17375,0.0314503,0.0917052,0.0952235,0.203404,0.167955,0.224012,0.01513,0.142588,0.213989,0.180521,0.0235562,0.189952,0.0305633,0.198763,0.124523,0.0598629,0.120118,0.231137,0.135522,0.204528,0.111396,0.227855,0.161953,0.0505793,0.183714,0.238706,0.0874182,0.0496332,0.201749,0.135433,0.0713049,0.127125,0.0490714,0.181289,0.0492488,0.153498,0.881646,538.589
2,DlfRyNaNaB,0.0608977,0.10433,0.0750893,0.0933904,0.133393,0.149388,0.178894,0.20985,0.213871,0.0589464,0.213161,0.220907,0.119113,0.114707,0.116274,0.06959,0.163313,0.0183527,0.0331947,0.0310068,0.0128239,0.113229,0.197669,0.17375,0.0314503,0.0917052,0.0952235,0.203404,0.167955,0.224012,0.01513,0.142588,0.213989,0.180521,0.0235562,0.189952,0.0305633,0.198763,0.124523,0.0598629,0.120118,0.231137,0.135522,0.204528,0.111396,0.227855,0.161953,0.0505793,0.183714,0.238706,0.0874182,0.0496332,0.201749,0.135433,0.0713049,0.127125,0.0490714,0.181289,0.0492488,0.153498,0.831589,505.58
2,DlfRyNaNaB,0.212422,0.161658,0.142706,0.124878,0.158878,0.0761536,0.207958,0.0313616,0.084432,0.117161,0.0471497,0.037186,0.116866,0.195303,0.147023,0.188947,0.117043,0.230634,0.219547,0.108499,0.0823329,0.140607,0.103472,0.0385904,0.113613,0.103177,0.197432,0.0433653,0.0968792,0.123666,0.051555,0.216709,0.0912321,0.102024,0.0260693,0.104271,0.113199,0.149979,0.223066,0.0821259,0.0530628,0.197728,0.108203,0.0329877,0.166122,0.0975592,0.133097,0.0747936,0.0195649,0.108203,0.183566,0.0386643,0.177653,0.242047,0.06755,0.0438088,0.182206,0.222356,0.0413548,0.0693535,1.02019,575.134
2,DlfRyNaNaB,0.212422,0.161658,0.142706,0.124878,0.158878,0.0761536,0.207958,0.0313616,0.084432,0.117161,0.0471497,0.037186,0.116866,0.195303,0.147023,0.188947,0.117043,0.230634,0.219547,0.108499,0.0823329,0.140607,0.103472,0.0385904,0.113613,0.103177,0.197432,0.0433653,0.0968792,0.123666,0.051555,0.216709,0.0912321,0.102024,0.0260693,0.104271,0.113199,0.149979,0.223066,0.0821259,0.0530628,0.197728,0.108203,0.0329877,0.166122,0.0975592,0.133097,0.0747936,0.0195649,0.108203,0.183566,0.0386643,0.177653,0.242047,0.06755,0.0438088,0.182206,0.222356,0.0413548,0.0693535,1.3828,719.471
2,DlfRyNaNaB,0.212422,0.161658,0.142706,0.124878,0.158878,0.0761536,0.207958,0.0313616,0.084432,0.117161,0.0471497,0.037186,0.116866,0.195303,0.147023,0.188947,0.117043,0.230634,0.219547,0.108499,0.0823329,0.140607,0.103472,0.0385904,0.113613,0.103177,0.197432,0.0433653,0.0968792,0.123666,0.051555,0.216709,0.0912321,0.102024,0.0260693,0.104271,0.113199,0.149979,0.223066,0.0821259,0.0530628,0.197728,0.108203,0.0329877,0.166122,0.0975592,0.133097,0.0747936,0.0195649,0.108203,0.183566,0.0386643,0.177653,0.242047,0.06755,0.0438088,0.182206,0.222356,0.0413548,0.0693535,1.18388,651.17
2,DlfRyNaNaB,0.212422,0.161658,0.142706,0.124878,0.158878,0.0761536,0.207958,0.0313616,0.084432,0.117161,0.0471497,0.037186,0.116866,0.195303,0.147023,0.188947,0.117043,0.230634,0.219547,0.108499,0.0823329,0.140607,0.103472,0.0385904,0.113613,0.103177,0.197432,0.0433653,0.0968792,0.123666,0.051555,0.216709,0.0912321,0.102024,0.0260693,0.104271,0.113199,0.149979,0.223066,0.0821259,0.0530628,0.197728,0.108203,0.0329877,0.166122,0.0975592,0.133097,0.0747936,0.0195649,0.108203,0.183566,0.0386643,0.177653,0.242047,0.06755,0.0438088,0.182206,0.222356,0.0413548,0.0693535,1.40355,725.952
2,(+)DlfRyNaNaB,0.212422,0.181496,0.15743,0.124878,0.151694,0.076331,0.207958,0.0313616,0.084432,0.117191,0.0471497,0.0083299,0.11586,0.225017,0.147023,0.189154,0.117043,0.230634,0.219547,0.108499,0.0817416,0.136497,0.104566,0.0384869,0.113613,0.110272,0.197255,0.0136517,0.0821555,0.121655,0.0516732,0.216709,0.0912321,0.104537,0.0260693,0.0991558,0.108528,0.149979,0.223095,0.0820963,0.0541567,0.197728,0.109297,0.0329877,0.165442,0.109208,0.133097,0.0747936,0.0200084,0.108203,0.183625,0.0437201,0.175967,0.222888,0.06755,0.0438088,0.184216,0.249113,0.0413548,0.0693535,0.578971,237.101
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,1.28545,690.065
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.62643,779.099
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,0.989496,557.325
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.46697,739.31
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,1.38192,721.642
3,DlfRyNaNaB,0.0608977,0.10433,0.0750893,0.0933904,0.133393,0.149388,0.178894,0.20985,0.213871,0.0589464,0.213161,0.220907,0.119113,0.114707,0.116452,0.06959,0.163313,0.0183527,0.0331947,0.0310068,0.0128239,0.113229,0.197669,0.17375,0.0314503,0.0917052,0.0952235,0.203404,0.167955,0.224012,0.01513,0.142588,0.213989,0.180521,0.0235562,0.189952,0.0305633,0.198763,0.124523,0.0598629,0.120118,0.223095,0.135522,0.204528,0.111396,0.227855,0.161953,0.0505793,0.183714,0.238765,0.0874182,0.0496332,0.201749,0.135433,0.0713049,0.127125,0.0490714,0.181289,0.0492488,0.153498,1.44339,767.417
3,DlfRyNaNaB,0.0608977,0.10433,0.0750893,0.0933904,0.133393,0.149388,0.178894,0.20985,0.213871,0.0589464,0.213161,0.220907,0.119113,0.114707,0.116452,0.06959,0.163313,0.0183527,0.0331947,0.0310068,0.0128239,0.113229,0.197669,0.17375,0.0314503,0.0917052,0.0952235,0.203404,0.167955,0.224012,0.01513,0.142588,0.213989,0.180521,0.0235562,0.189952,0.0305633,0.198763,0.124523,0.0598629,0.120118,0.223095,0.135522,0.204528,0.111396,0.227855,0.161953,0.0505793,0.183714,0.238765,0.0874182,0.0496332,0.201749,0.135433,0.0713049,0.127125,0.0490714,0.181289,0.0492488,0.153498,1.00339,607.656
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,0.897376,494.453
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.19521,648.736
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.45693,736.57
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,0.695778,338.152
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.43976,731.477
3,DlfRyNaNaB,0.0608977,0.10433,0.0750893,0.0933904,0.133393,0.149388,0.178894,0.20985,0.213871,0.0589464,0.213161,0.220907,0.119113,0.114707,0.116452,0.06959,0.163313,0.0183527,0.0331947,0.0310068,0.0128239,0.113229,0.197669,0.17375,0.0314503,0.0917052,0.0952235,0.203404,0.167955,0.224012,0.01513,0.142588,0.213989,0.180521,0.0235562,0.189952,0.0305633,0.198763,0.124523,0.0598629,0.120118,0.223095,0.135522,0.204528,0.111396,0.227855,0.161953,0.0505793,0.183714,0.238765,0.0874182,0.0496332,0.201749,0.135433,0.0713049,0.127125,0.0490714,0.181289,0.0492488,0.153498,1.58832,800.921
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,0.884005,485.394
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.47931,741.995
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.83998,821.738
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,0.596388,253.939
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.99626,846.516
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,0.709446,349.85
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.66569,787.015
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,0.791506,421.18
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,0.841385,456.138
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,0.658139,303.918
3,DlfRyNaNaB,0.0608977,0.10433,0.0750893,0.0933904,0.133393,0.149388,0.178894,0.20985,0.213871,0.0589464,0.213161,0.220907,0.119113,0.114707,0.116452,0.06959,0.163313,0.0183527,0.0331947,0.0310068,0.0128239,0.113229,0.197669,0.17375,0.0314503,0.0917052,0.0952235,0.203404,0.167955,0.224012,0.01513,0.142588,0.213989,0.180521,0.0235562,0.189952,0.0305633,0.198763,0.124523,0.0598629,0.120118,0.223095,0.135522,0.204528,0.111396,0.227855,0.161953,0.0505793,0.183714,0.238765,0.0874182,0.0496332,0.201749,0.135433,0.0713049,0.127125,0.0490714,0.181289,0.0492488,0.153498,1.83397,847.076
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.49043,745.486
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.17753,642.251
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,1.25939,680.456
3,DlfRyNaNaB,0.0608977,0.10433,0.0750893,0.0933904,0.133393,0.149388,0.178894,0.20985,0.213871,0.0589464,0.213161,0.220907,0.119113,0.114707,0.116452,0.06959,0.163313,0.0183527,0.0331947,0.0310068,0.0128239,0.113229,0.197669,0.17375,0.0314503,0.0917052,0.0952235,0.203404,0.167955,0.224012,0.01513,0.142588,0.213989,0.180521,0.0235562,0.189952,0.0305633,0.198763,0.124523,0.0598629,0.120118,0.223095,0.135522,0.204528,0.111396,0.227855,0.161953,0.0505793,0.183714,0.238765,0.0874182,0.0496332,0.201749,0.135433,0.0713049,0.127125,0.0490714,0.181289,0.0492488,0.153498,1.4999,781.336
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.27441,678.579
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.95655,840.965
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,0.738338,376.144
3,DlfRyNaNaB,0.118048,0.163579,0.186079,0.239475,0.219725,0.153823,0.132831,0.184896,0.0284641,0.104921,0.0207475,0.189538,0.0302972,0.140696,0.0702109,0.0469427,0.116688,0.233207,0.133334,0.0730788,0.0581186,0.208401,0.185961,0.150393,0.171444,0.22348,0.158938,0.120325,0.203257,0.140607,0.0380434,0.0604247,0.140163,0.125587,0.0335495,0.056522,0.050668,0.0245023,0.04168,0.240805,0.182531,0.132388,0.0638839,0.121744,0.115358,0.23297,0.0336973,0.158169,0.0672544,0.0499289,0.102024,0.0165787,0.125351,0.0977366,0.0559898,0.0223145,0.104892,0.0397582,0.11762,0.178628,1.25499,672.319
3,DlfRyNaNaB,0.212422,0.161658,0.14179,0.127657,0.158878,0.0761536,0.215704,0.0313616,0.0843433,0.117132,0.0470905,0.0135926,0.117605,0.195303,0.147023,0.188947,0.118314,0.230634,0.219547,0.108469,0.0824216,0.140607,0.108528,0.0385904,0.113613,0.101817,0.199531,0.0433653,0.0968792,0.11861,0.0487462,0.216709,0.0912321,0.102024,0.0261876,0.105867,0.113199,0.128988,0.223066,0.0821259,0.0530628,0.199679,0.108203,0.0329877,0.166122,0.0978253,0.133097,0.074764,0.0195649,0.108292,0.183566,0.0386643,0.177712,0.233828,0.06755,0.0438088,0.182206,0.220375,0.0413548,0.0693535,1.08204,605.951
